id,name,host_id,latitude,longitude,property_type,picture_url,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,host_identity_verified,host_is_superhost,host_response_rate,host_response_time,city,bathrooms,wifi,kitchen,smoke alarm,heating,tv,air conditioning,dryer,hot water,iron,shampoo,refrigerator,coffee,washer,oven,fire extinguisher,dedicated workspace,self check-in,first aid kit,free street parking,extra pillows and blankets,bathtub,pets allowed,gym,amenities_count,nearby_subway,nearby_tourist
777662577507681372,Rental unit in Brooklyn · ★4.95 · 2 bedrooms · 2 beds · 1 bath,63486878,40.64203772427063,-73.95974333614143,Entire rental unit,https://a0.muscache.com/pictures/b82eef85-24b7-4b0d-9b25-f81ccafefe68.jpg,Entire home/apt,5,2.0,2.0,205.0,40,4.95,t,t,100%,within a few hours,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,21,6,1
12684235,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,68930733,40.86146,-73.92525,Private room in rental unit,https://a0.muscache.com/pictures/f43b3b37-5319-4728-b33a-1a977f9a553e.jpg,Private room,1,1.0,1.0,60.0,0,0,f,f,0%,never,New York,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2
48404024,Rental unit in Brooklyn · ★4.70 · 1 bedroom · 1 bed · 1 bath,5644061,40.68854,-73.94355,Entire rental unit,https://a0.muscache.com/pictures/ddd5d536-2da1-4652-9262-10fc222de5d7.jpg,Entire home/apt,2,1.0,1.0,145.0,10,4.7,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,17,3,0
17764355,Home in Staten Island · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,1715301,40.63398,-74.07871,Private room in home,https://a0.muscache.com/pictures/adf603ef-a602-435c-b783-0112adf9765b.jpg,Private room,6,1.0,3.0,130.0,202,4.87,t,f,90%,within a few hours,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,18,0,0
27359897,Rental unit in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,47782497,40.66974,-73.87707,Private room in rental unit,https://a0.muscache.com/pictures/64a41f15-a268-4241-af58-4a50a8a37840.jpg,Private room,2,1.0,1.0,49.0,69,4.83,t,f,100%,within an hour,New York,1.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,16,3,0
786567164909772806,Rental unit in Queens · ★4.53 · 2 bedrooms · 2 beds · 1 bath,491198242,40.74695259300921,-73.94913794387942,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-786567164909772806/original/babf939d-6d61-410c-9528-41fe614f9c88.jpeg,Entire home/apt,8,2.0,2.0,274.0,15,4.53,t,f,80%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,17,8,7
35267302,Home in Queens · 1 bedroom · 1 bed · 1 private bath,200239515,40.74445,-73.89296,Private room in home,https://a0.muscache.com/pictures/miso/Hosting-35267302/original/d6d69388-ad9a-46c0-a18a-db69f3f6c885.jpeg,Private room,2,1.0,1.0,53.0,0,0,t,f,98%,within an hour,New York,1.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1
37937163,Rental unit in New York · Studio · 1 bed · 1 shared bath,285727534,40.72037,-73.99368,Private room in rental unit,https://a0.muscache.com/pictures/53c6f215-3fbd-4670-83c3-d9361bb41a22.jpg,Private room,1,1.0,1.0,86.0,0,0,f,f,0%,never,New York,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,2
14548280,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,10013093,40.72207,-73.988,Private room in rental unit,https://a0.muscache.com/pictures/c360bdd9-547c-4267-af91-7368d2d30790.jpg,Private room,2,1.0,1.0,84.0,1,4.0,t,f,0%,never,New York,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,11
36975376,Townhouse in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 private bath,71289710,40.69166,-73.99848,Private room in townhouse,https://a0.muscache.com/pictures/38ff96f8-5a65-45de-b635-c75abab5552a.jpg,Private room,2,1.0,1.0,259.0,208,4.92,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,16,6,0
14856799,Townhouse in Queens · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,27673980,40.74537,-73.83252,Private room in townhouse,https://a0.muscache.com/pictures/275ae7ab-73d7-4321-8935-6641d3f5a2e8.jpg,Private room,2,1.0,1.0,60.0,133,4.5,t,f,66%,within a day,New York,1.5,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,14,0,0
15485880,Rental unit in New York · ★4.85 · 1 bedroom · 2 beds · 1 bath,99434002,40.72581,-73.97788,Entire rental unit,https://a0.muscache.com/pictures/ccf59416-d4c5-42a0-a2a3-d1c55eb95619.jpg,Entire home/apt,2,1.0,2.0,141.0,203,4.85,t,t,100%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,13,1,2
35149019,Hotel in Brooklyn · ★4.48 · 1 bedroom · 1 bed · 1 private bath,262224408,40.69982,-73.98697,Room in hotel,https://a0.muscache.com/pictures/a8706b74-4125-4719-b8f9-da466f4c30ed.jpg,Private room,2,1.0,1.0,408.0,155,4.48,t,f,80%,within an hour,New York,1.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,10,8,11
32616393,Townhouse in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,244817841,40.66951,-73.89381,Private room in townhouse,https://a0.muscache.com/pictures/8aaa78fd-ae5a-4eb0-b1b9-286f421b27fd.jpg,Private room,1,1.0,1.0,36.0,35,4.89,t,t,100%,within an hour,New York,2.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,17,10,0
52360862,Home in Queens · ★4.81 · 4 bedrooms · 5 beds · 2.5 baths,422067855,40.59837,-73.75924,Entire home,https://a0.muscache.com/pictures/miso/Hosting-52360862/original/26425974-7acc-4a1c-b8ac-7802271c7bef.jpeg,Entire home/apt,10,4.0,5.0,600.0,16,4.81,t,t,100%,within a few hours,New York,2.5,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,18,3,0
19968961,Rental unit in New York · 1 bedroom · 1 bed · 1 private bath,6393112,40.74285,-74.00075,Private room in rental unit,https://a0.muscache.com/pictures/895d8475-0447-4623-8c6b-11fcb3dc1309.jpg,Private room,2,1.0,1.0,121.0,0,0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10
3426233,Rental unit in New York · ★4.92 · 2 bedrooms · 3 beds · 1 bath,17272284,40.76521,-73.95913,Entire rental unit,https://a0.muscache.com/pictures/be53e4aa-7727-4f69-a7cc-516c5f5e9e7e.jpg,Entire home/apt,4,2.0,3.0,274.0,13,4.92,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,17,7,19
788636784435692945,Home in Queens · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,492553923,40.72296,-73.81623,Entire home,https://a0.muscache.com/pictures/miso/Hosting-788636784435692945/original/602494b5-9b25-4a58-b0d5-24502ff9282a.jpeg,Entire home/apt,8,3.0,4.0,650.0,10,5.0,t,f,100%,within an hour,New York,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,20,0,0
569485439033013900,Rental unit in New York · ★4.82 · 1 bedroom · 1 bed · 1 bath,50388576,40.72857,-73.98808,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-569485439033013900/original/78918e8f-100b-4bc0-adc4-28ad3918392d.jpeg,Entire home/apt,2,1.0,1.0,229.0,17,4.82,t,t,100%,within a day,New York,1.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,14,11,10
37006731,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 4 beds · 1 bath,163435333,40.61041,-73.99748,Entire rental unit,https://a0.muscache.com/pictures/90110da3-99d8-4fdd-93ea-7246d26e12ab.jpg,Entire home/apt,2,1.0,4.0,65.0,7,4.71,t,f,0%,never,New York,1.0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,5,0
893770540161384256,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,484691150,40.763505514320215,-73.99527052069685,Private room in rental unit,https://a0.muscache.com/pictures/4b737766-b123-45d2-adeb-64eff520faba.jpg,Private room,1,1.0,1.0,45.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,37
10021499,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,48446355,40.71045,-73.9517,Private room in rental unit,https://a0.muscache.com/pictures/32737c29-97e3-4126-b148-c1c43ea7586e.jpg,Private room,1,1.0,1.0,61.0,1,4.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1
34536285,Rental unit in Brooklyn · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,157295049,40.69179,-73.92857,Private room in rental unit,https://a0.muscache.com/pictures/88c86931-5fb0-4b1a-aee8-7c5bd0721ee7.jpg,Private room,2,1.0,1.0,60.0,5,4.4,t,f,0%,never,New York,1.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0
684651042293858196,Boutique hotel in New York · ★3.71 · 1 bedroom · 1 bed · 1 private bath,435938215,40.75636,-73.99778,Room in boutique hotel,https://a0.muscache.com/pictures/miso/Hosting-684651042293858196/original/8ce4fcef-6977-45cf-9577-cea3fde3c4f7.jpeg,Private room,2,1.0,1.0,329.0,7,3.71,t,f,80%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,14,8,35
22763812,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,327778,40.6738,-73.92395,Private room in rental unit,https://a0.muscache.com/pictures/74cb82e1-79cf-4bec-b099-6a6ff551aff1.jpg,Private room,2,1.0,1.0,55.0,7,4.86,t,f,0%,never,New York,1.0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,10,3,0
954315080411891200,Hotel in New York · ★New · 1 bedroom · 1 bed · 1 shared bath,520207720,40.75148,-73.97219,Room in hotel,https://a0.muscache.com/pictures/ec88171e-ffe0-42ae-b1d6-3c201cb54ae0.jpg,Private room,2,1.0,1.0,275.0,0,0,t,f,79%,within an hour,New York,1.0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,12,7,17
831315209017124521,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,502035912,40.72039396396713,-73.95470090688477,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-831315209017124521/original/d35ddb61-3e16-47dd-b8cc-1b44cf72d07a.jpeg,Entire home/apt,2,1.0,1.0,350.0,2,5.0,t,f,100%,within a day,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,19,4,2
39925395,Rental unit in Brooklyn · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,228778848,40.67149,-73.98129,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-39925395/original/d98ad8ba-0ea1-4c88-a594-4ca34b26279e.jpeg,Entire home/apt,6,3.0,4.0,270.0,40,4.95,t,t,100%,within a few hours,New York,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,22,6,3
52897793,Rental unit in New York · ★4.51 · Studio · 2 beds · 1 bath,343623135,40.74816,-73.98874,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-52897793/original/85ea3c54-8e85-48d7-82b6-5ca13f05f6b6.jpeg,Entire home/apt,4,1.0,2.0,255.0,72,4.51,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,16,20,13
861566231154884652,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,129158867,40.7567525,-73.9656742,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-861566231154884652/original/72a874e6-52ac-42b0-8057-aadd06cdf8a4.jpeg,Entire home/apt,4,1.0,2.0,250.0,6,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,21,6,21
776057468351287439,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,481431731,40.76305,-73.99162,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-776057468351287439/original/cc7e9b43-af7c-4dbd-ba5c-9c7a2b5d7ba7.jpeg,Entire home/apt,4,1.0,2.0,312.0,13,5.0,t,t,92%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,18,10,42
808886434920915275,Rental unit in Queens · ★4.57 · 2 bedrooms · 3 beds · 1 bath,187430955,40.6776319,-73.79027880000001,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-808886434920915275/original/7a358814-fb2a-4aeb-b1e0-13345f75dd0d.jpeg,Entire home/apt,6,2.0,3.0,111.0,46,4.57,t,f,100%,within an hour,New York,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,18,0,0
14913941,Townhouse in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 private bath,51752700,40.67714,-73.95366,Private room in townhouse,https://a0.muscache.com/pictures/d04caad6-1dfe-4577-81f8-db7863a3fc8a.jpg,Private room,1,1.0,1.0,45.0,63,4.68,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,16,7,3
2870840,Rental unit in New York · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,1668930,40.85026,-73.94117,Private room in rental unit,https://a0.muscache.com/pictures/40178554/b69af09b_original.jpg,Private room,1,1.0,1.0,70.0,117,4.85,t,f,100%,within an hour,New York,1.0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,11,3,3
4198695,Rental unit in Brooklyn · ★4.57 · 1 bedroom · 1 bed · 1 bath,21782731,40.62944,-73.95639,Private room in rental unit,https://a0.muscache.com/pictures/57749596/8fe79c51_original.jpg,Private room,2,1.0,1.0,53.0,7,4.57,t,f,50%,within a day,New York,1.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
13411560,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,26676357,40.77866,-73.98235,Entire rental unit,https://a0.muscache.com/pictures/a72f14d5-24a3-4430-9e34-319a04292d00.jpg,Entire home/apt,2,1.0,1.0,150.0,2,5.0,t,f,0%,never,New York,1.0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,11
601400178545759728,Rental unit in Queens · ★4.95 · 1 bedroom · 2 beds · 1 bath,453491250,40.71573,-73.7393,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-601400178545759728/original/11888704-134c-4f65-b058-8fb26e71b048.jpeg,Entire home/apt,4,1.0,2.0,131.0,43,4.95,f,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,17,0,0
41479095,Rental unit in New York · ★3.75 · 3 bedrooms · 4 beds · 2 baths,153555756,40.79054,-73.94186,Entire rental unit,https://a0.muscache.com/pictures/5cf9140c-c3c4-4006-85fd-9f1f2c702b0b.jpg,Entire home/apt,10,3.0,4.0,169.0,4,3.75,t,f,0%,never,New York,2.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,12,5,3
572518683537352599,Rental unit in New York · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,280253653,40.79342,-73.94962,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-572518683537352599/original/f9deb441-a479-4115-8e56-1284a8119a79.jpeg,Private room,2,1.0,1.0,99.0,73,4.63,t,f,100%,within an hour,New York,1.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,6,3
52101440,Rental unit in New York · ★4.84 · 2 bedrooms · 2 beds · 1 bath,116596381,40.83641,-73.94312,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-52101440/original/fcb611e4-7858-4ab8-a5ca-02b7939d5be6.jpeg,Entire home/apt,5,2.0,2.0,281.0,62,4.84,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,17,6,3
669462162306456780,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,200239515,40.74458,-73.89154,Private room in home,https://a0.muscache.com/pictures/miso/Hosting-669462162306456780/original/eec9044c-6c98-445f-8cd2-58363ca749ed.jpeg,Private room,1,1.0,1.0,36.0,0,0,t,f,98%,within an hour,New York,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0
7389120,Home in Brooklyn · ★4.73 · 1 bedroom · 3 beds · 1 bath,7365834,40.58418,-73.95929,Entire home,https://a0.muscache.com/pictures/miso/Hosting-7389120/original/6feec13d-b053-4194-90c9-5abd6deb08ed.jpeg,Entire home/apt,4,1.0,3.0,188.0,78,4.73,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,15,2,0
829038968500266544,Rental unit in Brooklyn · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,125620407,40.64138,-73.98597,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-826814083817702727/original/30d075a7-4121-482d-9856-faf713e606ac.jpeg,Private room,2,1.0,1.0,100.0,4,4.0,t,f,99%,within an hour,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,9,5,1
270139,Rental unit in Brooklyn · ★4.68 · 2 bedrooms · 1 bed · 1 shared bath,1093220,40.70413,-73.92726,Private room in rental unit,https://a0.muscache.com/pictures/9be88949-8b2a-4bbb-a9e8-ec7cbedd8ffe.jpg,Private room,2,1.0,1.0,47.0,41,4.68,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,13,5,0
949367265522383150,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,30939930,40.71155345722046,-73.95642995241523,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-949367265522383150/original/c535fa48-765f-4a8d-b682-4ed4376457e3.jpeg,Entire home/apt,2,1.0,1.0,200.0,0,0,t,f,100%,within a few hours,New York,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,6,1
877978259455712594,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,40.75465899999999,-73.9721295,Entire rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-877978259455712594/original/d07c6f48-0d10-4cb0-af4e-4b608ccedc99.jpeg,Entire home/apt,2,1.0,1.0,392.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,17,10,15
12231304,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,18287406,40.70295,-73.91731,Private room in rental unit,https://a0.muscache.com/pictures/3a0b1d50-2f8e-4876-ab89-5c17170192ba.jpg,Private room,1,1.0,1.0,31.0,0,0,t,f,0%,never,New York,1.5,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,12,6,0
796973015167154994,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,483056418,40.67825392933166,-73.94286886474252,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-796973015167154994/original/301b7638-681a-48d2-af69-e5e75a85feb4.jpeg,Private room,2,1.0,1.0,46.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1
880434490437032841,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,7304123,40.7116597,-73.958323,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-880434490437032841/original/0ed1ddb2-3cc2-44ed-800a-82d9bd19bb25.jpeg,Entire home/apt,2,1.0,1.0,151.0,0,0,t,f,0%,never,New York,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1
52148570,Rental unit in New York · ★4.60 · Studio · 1 bed · 1 bath,399865453,40.72189647709834,-73.9943709110647,Entire rental unit,https://a0.muscache.com/pictures/d5db41a5-0c0f-4d15-90a9-ba447702720e.jpg,Entire home/apt,2,1.0,1.0,169.0,5,4.6,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,12,18,2
33689832,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,6565512,40.82339,-73.94827,Private room in rental unit,https://a0.muscache.com/pictures/71dffaca-32e3-4cc5-b1e6-483ef90791d7.jpg,Private room,1,1.0,1.0,85.0,0,0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2
49003714,Rental unit in The Bronx · ★4.77 · 3 bedrooms · 4 beds · 2 baths,395195732,40.82425,-73.89668,Entire rental unit,https://a0.muscache.com/pictures/3b195900-b446-40a0-b949-d6d99b3f96b1.jpg,Entire home/apt,6,3.0,4.0,295.0,99,4.77,t,f,100%,within an hour,New York,2.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,17,7,0
36591820,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,88774551,40.71759,-73.99283,Private room in rental unit,https://a0.muscache.com/pictures/e42941d5-795a-4637-9a13-20f33c58a1eb.jpg,Private room,2,1.0,1.0,157.0,1,4.0,f,f,0%,never,New York,1.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,14,9
545960635890038947,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,398460031,40.82381,-73.94992,Entire rental unit,https://a0.muscache.com/pictures/8c97f326-576d-4812-a8e7-7c6b84a33300.jpg,Entire home/apt,2,1.0,1.0,178.0,68,4.87,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,14,4,2
686165744322965219,Rental unit in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 bath,24191602,40.70999,-73.96003,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-686165744322965219/original/281bc8a5-fca8-4372-9c4b-d805bb981847.jpeg,Entire home/apt,3,1.0,1.0,100.0,8,4.5,t,f,100%,within an hour,New York,1.0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10,6,1
586127510877255383,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,40.67851,-73.94865,Private room in serviced apartment,https://a0.muscache.com/pictures/miso/Hosting-586127510877255383/original/c3584b25-9f52-454f-a1a2-ce6ed1bb4164.jpeg,Private room,1,1.0,1.0,44.0,0,0,t,f,100%,within a few hours,New York,1.0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,11,6,0
32747283,Rental unit in Queens · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,80797299,40.701,-73.76331,Shared room in rental unit,https://a0.muscache.com/pictures/341308e3-06ac-40c4-b946-267fc66468ce.jpg,Shared room,1,1.0,1.0,22.0,10,4.56,t,f,0%,never,New York,1.0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,12,0,0
54197179,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 bath,438952657,40.78281,-73.98377,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-54197179/original/2e07f600-3e0c-4f0c-a3d1-9fa2f9883c55.png,Entire home/apt,2,1.0,1.0,142.0,6,4.67,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,13,4,19
31316889,Rental unit in New York · ★4.72 · 2 bedrooms · 2 beds · 1 bath,40245658,40.76379,-73.98942,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-31316889/original/ce8a142d-ef2a-49b2-993e-f1583040e8fc.jpeg,Entire home/apt,4,2.0,2.0,386.0,60,4.72,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,18,12,44
11827175,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,3716130,40.82215,-73.94608,Entire rental unit,https://a0.muscache.com/pictures/b16b1fe6-8b6c-4354-8a42-265e9018d052.jpg,Entire home/apt,2,1.0,1.0,100.0,7,5.0,t,f,0%,never,New York,1.0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7,2
49022805,Boutique hotel in Queens · ★4.25 · 1 bedroom · 2 beds · 1 private bath,263720409,40.75422,-73.93532,Room in boutique hotel,https://a0.muscache.com/pictures/d1cc08e5-55d3-4b09-a6ab-f226841b890c.jpg,Private room,4,1.0,2.0,172.0,55,4.25,t,f,89%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,17,6,1
931702456846263338,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,391942286,40.68939,-73.95958,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-48581290/original/87bbb7cd-c21c-42a1-9b8b-8753e2690b43.jpeg,Private room,2,1.0,1.0,90.0,1,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,12,5,2
51662471,Rental unit in New York · Studio · 1 bed · 1 bath,51501835,40.76588,-73.98815,Entire rental unit,https://a0.muscache.com/pictures/7818d095-6611-428d-8ec2-f5cfe494d574.jpg,Entire home/apt,2,1.0,1.0,125.0,2,5.0,t,f,54%,within a day,New York,1.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11,11,35
31127267,Rental unit in Queens · ★4.89 · Studio · 2 beds · 1 bath,32540806,40.72964,-73.82672,Entire rental unit,https://a0.muscache.com/pictures/5e66b47f-da92-4d9c-986a-a6bb6bc0a95d.jpg,Entire home/apt,2,1.0,2.0,41.0,9,4.89,t,f,0%,never,New York,1.0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0
